week_start,store_id,store_name,product_id,product_name,category,year,month,quarter,week_num,avg_price,lead_time_days,holding_cost_pct,base_price,is_promo_week,promo_days,stockout_days,is_festival_season,month_sin,month_cos,week_num_sin,week_num_cos,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,lag_12w,lag_26w,lag_52w,roll_mean_2w,roll_std_2w,roll_max_2w,roll_mean_4w,roll_std_4w,roll_max_4w,roll_mean_8w,roll_std_8w,roll_max_8w,roll_mean_12w,roll_std_12w,roll_max_12w,promo_x_festival,price_x_promo,demand_cv_4w,cat_Dairy,cat_Household,cat_Personal Care,cat_Ready Meals,cat_Snacks,cat_Staples,units_sold,predicted_units,horizon_week
2026-05-25,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,5,2,22,80.0,3,0.3,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,198,138,204,263,737,656,1163,706,168.0,42.42640687119285,198,200.75,51.090605790105876,263,357.625,260.1103817887431,800,470.25,266.52924963142584,800,0,0.0,0.2544986577116175,0,0,0,0,1,0,195,195,6
2026-06-01,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,23,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,195,198,138,204,800,711,1037,778,196.5,2.1213203435596424,198,183.75,30.728651125618907,204,289.875,213.60941492091857,800,431.8333333333333,270.5156131717668,800,0,0.0,0.16723075351503758,0,0,0,0,1,0,218,218,7
2026-06-08,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,24,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,218,195,198,138,194,733,959,759,206.5,16.263455967290593,218,187.25,34.38386249390839,218,217.125,56.06230590028511,327,390.75,261.5517070381026,800,0,0.0,0.18362543289870736,0,0,0,0,1,0,187,187,8
2026-06-15,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,25,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,187,218,195,198,327,682,848,672,202.5,21.920310216782973,218,199.5,13.178264933847197,218,216.25,56.5274901517584,327,345.25,243.46705022539405,800,0,0.0,0.06605646550271044,0,0,0,0,1,0,163,163,9
2026-06-22,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,26,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,163,187,218,195,263,737,1036,614,175.0,16.97056274847714,187,190.75,22.691775308835282,218,195.75,36.98551840151185,263,302.0,223.48601745970598,800,0,0.0,0.11896081357732356,0,0,0,0,1,0,220,220,10
2026-06-29,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,27,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,220,163,187,218,204,800,862,657,191.5,40.30508652763321,220,197.0,27.23967694375247,220,190.375,27.799987153131667,220,258.9166666666667,177.00306023719853,800,0,0.0,0.1382724710938071,0,0,0,0,1,0,190,190,11
2026-07-06,S001,Mumbai Central,P014,Haldiram Namkeen 400g,Snacks,2026,7,3,28,80.0,3,0.3,80,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,190,220,163,187,138,194,710,751,205.0,21.213203435596427,220,190.0,23.366642891095847,220,188.625,27.25507816378969,220,208.08333333333334,48.242678829083076,327,0,0.0,0.1229823303584922,0,0,0,0,1,0,191,191,12
2026-04-20,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,4,2,17,80.0,6,0.18,80,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,153,663,680,602,497,551,642,670,408.0,360.62445840513925,663,524.5,249.92065407511507,680,541.5,180.18641141091317,681,536.8333333333334,146.67641152199522,681,0,0.0,0.4764931431813573,0,1,0,0,0,0,245,245,1
2026-04-27,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,4,2,18,80.0,6,0.18,80,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,245,153,663,680,620,541,844,602,199.0,65.05382386916237,245,435.25,275.45885960217964,680,510.0,208.8280222028233,681,511.3333333333333,168.90467097978043,681,0,0.0,0.6328750349668113,0,1,0,0,0,0,239,239,2
2026-05-04,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,5,2,19,80.0,6,0.18,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,239,245,153,663,681,570,905,614,242.0,4.242640687119285,245,325.0,229.2189637297345,663,462.375,223.11428045478655,681,486.1666666666667,185.74216407469663,681,0,0.0,0.7052891169982934,0,1,0,0,0,0,215,215,3
2026-05-11,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,5,2,20,80.0,6,0.18,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,215,239,245,153,436,448,937,596,227.0,16.97056274847714,239,213.0,42.04759208325728,245,404.125,218.668984997873,680,456.5833333333333,198.97531063532543,681,0,0.0,0.1974065346753556,0,1,0,0,0,0,153,153,4
2026-05-18,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,5,2,21,80.0,6,0.18,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,153,215,239,245,602,497,846,556,184.0,43.840620433565945,215,213.0,42.04759208325728,245,368.75,235.0530335295177,680,432.0,217.49399155755168,681,0,0.0,0.1974065346753556,0,1,0,0,0,0,170,170,5
2026-05-25,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,5,2,22,80.0,6,0.18,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,170,153,215,239,680,620,813,513,161.5,12.020815280171307,170,194.25,39.67681942898145,239,314.75,223.13272795740718,680,404.75,228.80087611084647,681,0,0.0,0.20425646962535385,0,1,0,0,0,0,256,256,6
2026-06-01,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,6,2,23,80.0,6,0.18,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,256,170,153,215,663,681,715,488,213.0,60.81118318204309,256,198.5,46.40761431776758,256,261.75,167.370205575203,663,374.4166666666667,221.68792903265592,681,0,0.0,0.2337915067202825,0,1,0,0,0,0,276,276,7
2026-06-08,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,6,2,24,80.0,6,0.18,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,276,256,170,153,153,436,747,576,266.0,14.142135623730951,276,213.75,61.277374834980215,276,213.375,48.65310884208737,276,340.6666666666667,200.59562821907673,680,0,0.0,0.2866777756645728,0,1,0,0,0,0,187,187,8
2026-06-15,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,6,2,25,80.0,6,0.18,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,187,276,256,170,245,602,755,519,231.5,62.932503525602726,276,222.25,51.64219850729311,276,217.625,43.87624642104199,276,319.9166666666667,202.70509628671417,680,0,0.0,0.23236084713130378,0,1,0,0,0,0,210,210,9
2026-06-22,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,6,2,26,80.0,6,0.18,80,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,210,187,276,256,239,680,718,488,198.5,16.263455967290593,210,232.25,40.90945286035164,276,213.25,42.47940677551889,276,287.25,183.8201319472133,680,0,0.0,0.17614403739163662,0,1,0,0,0,0,238,238,10
2026-06-29,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,6,2,27,80.0,6,0.18,80,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,238,210,187,276,215,663,707,567,224.0,19.79898987322333,238,227.75,38.33514488473121,276,213.125,42.394196031330246,276,250.41666666666666,136.04174381639652,663,0,0.0,0.16832116231135036,0,1,0,0,0,0,190,190,11
2026-07-06,S001,Mumbai Central,P015,Rin Detergent 1Kg,Household,2026,7,3,28,80.0,6,0.18,80,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,190,238,210,187,153,153,747,526,214.0,33.94112549695428,238,206.25,23.5,238,210.0,43.15089802078283,276,211.0,40.85673417287201,276,0,0.0,0.11393939338696052,0,1,0,0,0,0,217,217,12
2026-04-20,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,4,2,17,55.0,2,0.25,55,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,239,949,869,813,638,939,859,884,594.0,502.04581464244876,949,717.5,323.84512759445164,949,735.25,223.72863026443443,949,762.3333333333334,188.95277588633493,949,0,0.0,0.45135209357923284,1,0,0,0,0,0,458,458,1
2026-04-27,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,4,2,18,55.0,2,0.25,55,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,458,239,949,869,861,830,1184,872,348.5,154.8563850798539,458,628.75,337.3132816833633,949,712.75,243.11710875919155,949,722.25,198.8289008624798,949,0,0.0,0.5364823557008047,1,0,0,0,0,0,346,346,2
2026-05-04,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,5,2,19,55.0,2,0.25,55,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,346,458,239,949,692,761,1161,860,402.0,79.19595949289332,458,498.0,313.68030434398224,949,648.375,265.4150052276623,949,681.9166666666666,222.64829923337646,949,0,0.0,0.6298801279399641,1,0,0,0,0,0,400,400,3
2026-05-11,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,5,2,20,55.0,2,0.25,55,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,400,346,458,239,821,736,1188,702,373.0,38.18376618407357,400,360.75,93.16428142444579,458,611.875,278.3227507255355,949,651.8333333333334,235.03532938817105,949,0,0.0,0.25825164564433584,1,0,0,0,0,0,199,199,4
2026-05-18,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,5,2,21,55.0,2,0.25,55,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,199,400,346,458,813,638,1181,818,299.5,142.12846301849606,400,350.75,111.02364613000242,458,534.125,297.7575415861512,949,607.0833333333334,266.56074127275156,949,0,0.0,0.316532133466772,1,0,0,0,0,0,252,252,5
2026-05-25,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,5,2,22,55.0,2,0.25,55,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,252,199,400,346,869,861,1032,706,225.5,37.476659402887016,252,299.25,90.5883546599672,400,464.0,288.61739379323626,949,574.9166666666666,285.13360770422037,949,0,0.0,0.30271797613115864,1,0,0,0,0,0,258,258,6
2026-06-01,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,6,2,23,55.0,2,0.25,55,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,258,252,199,400,949,692,1043,753,255.0,4.242640687119285,258,277.25,86.02083081052713,400,387.625,243.44136137594086,949,524.6666666666666,283.2609889815184,949,0,0.0,0.31026449233638465,1,0,0,0,0,0,263,263,7
2026-06-08,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,6,2,24,55.0,2,0.25,55,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,263,258,252,199,239,821,931,878,260.5,3.5355339059327378,263,243.0,29.676028485406647,263,301.875,89.77024244465105,458,488.9166666666667,287.2656225147518,949,0,0.0,0.12212357351145298,1,0,0,0,0,0,283,283,8
2026-06-15,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,6,2,25,55.0,2,0.25,55,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,283,263,258,252,458,813,1038,798,273.0,14.142135623730951,283,264.0,13.4412301024373,283,307.375,86.66180160337574,458,444.0833333333333,272.31981810608886,949,0,0.0,0.05091375019516496,1,0,0,0,0,0,204,204,9
2026-06-22,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,6,2,26,55.0,2,0.25,55,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,204,283,263,258,346,869,975,693,243.5,55.86143571373726,283,252.0,33.77375707064091,283,275.625,68.14467278204091,400,393.3333333333333,253.40816279215824,949,0,0.0,0.13402284498657963,1,0,0,0,0,0,191,191,10
2026-06-29,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,6,2,27,55.0,2,0.25,55,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,191,204,283,263,400,949,1060,859,197.5,9.192388155425117,204,235.25,44.66448999671514,283,256.25,67.30686655694414,400,336.8333333333333,209.48978423056744,949,0,0.0,0.18985968036920492,1,0,0,0,0,0,295,295,11
2026-07-06,S002,Delhi North,P001,Whole Milk 1L,Dairy,2026,7,3,28,55.0,2,0.25,55,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,295,191,204,283,199,239,970,860,243.0,73.53910524340094,295,243.25,53.31900849290679,295,243.125,39.94795721578621,295,282.3333333333333,82.07793783220846,458,0,0.0,0.21919427861752316,1,0,0,0,0,0,298,298,12
2026-04-20,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,4,2,17,320.0,5,0.2,320,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,162,594,631,511,506,586,766,484,378.0,305.47012947258855,594,474.5,214.29030153820153,631,505.625,144.88117052063242,631,498.4166666666667,124.08974635929897,631,0,0.0,0.4516128579274788,0,0,0,0,0,1,267,267,1
2026-04-27,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,4,2,18,320.0,5,0.2,320,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,267,162,594,631,547,498,565,545,214.5,74.24621202458749,267,413.5,234.23705940777177,631,475.75,167.64567226317365,631,471.8333333333333,137.1076772158115,631,0,0.0,0.5664741447189785,0,0,0,0,0,1,271,271,2
2026-05-04,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,5,2,19,320.0,5,0.2,320,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,271,267,162,594,538,470,772,530,269.0,2.8284271247461903,271,323.5,187.26184875729493,594,441.25,178.90919484475916,631,452.9166666666667,148.3665352695101,631,0,0.0,0.5788619727308593,0,0,0,0,0,1,230,230,3
2026-05-11,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,5,2,20,320.0,5,0.2,320,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,230,271,267,162,556,382,601,514,250.5,28.991378028648448,271,232.5,50.4942240921342,271,402.75,188.02260502397044,631,432.9166666666667,161.45331908147395,631,0,0.0,0.21717945752668708,0,0,0,0,0,1,264,264,4
2026-05-18,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,5,2,21,320.0,5,0.2,320,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,264,230,271,267,511,506,844,400,247.0,24.041630560342615,264,258.0,18.88562063228706,271,366.25,182.27745726932727,631,423.0833333333333,168.2851791309963,631,0,0.0,0.07320007968638365,0,0,0,0,0,1,170,170,5
2026-05-25,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,5,2,22,320.0,5,0.2,320,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,170,264,230,271,631,547,780,514,217.0,66.46803743153546,264,233.75,46.11850676969785,271,323.625,183.4595615232025,631,395.0833333333333,180.72754900594697,631,0,0.0,0.19729842383914195,0,0,0,0,0,1,258,258,6
2026-06-01,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,6,2,23,320.0,5,0.2,320,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,258,170,264,230,594,538,720,495,214.0,62.22539674441618,258,230.5,42.968981059984806,264,277.0,135.2447516805841,594,371.0,177.87636155487328,631,0,0.0,0.18641640292220565,0,0,0,0,0,1,266,266,7
2026-06-08,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,6,2,24,320.0,5,0.2,320,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,266,258,170,264,162,556,687,540,262.0,5.656854249492381,266,239.5,46.45786621588785,266,236.0,45.074541436539164,271,348.3333333333333,171.89073343965998,631,0,0.0,0.19397856376580078,0,0,0,0,0,1,218,218,8
2026-06-15,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,6,2,25,320.0,5,0.2,320,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,218,266,258,170,267,511,640,524,242.0,33.94112549695428,266,228.0,44.0,266,243.0,35.209576619355786,271,320.1666666666667,162.1872281337127,631,0,0.0,0.1929824552939366,0,0,0,0,0,1,216,216,9
2026-06-22,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,6,2,26,320.0,5,0.2,320,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,216,218,266,258,271,631,640,474,217.0,1.4142135623730951,218,239.5,26.197964297504747,266,236.625,34.858643117597104,271,295.5833333333333,152.7127180113832,631,0,0.0,0.10938607176667506,0,0,0,0,0,1,224,224,10
2026-06-29,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,6,2,27,320.0,5,0.2,320,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,224,216,218,266,230,594,625,538,220.0,5.656854249492381,224,231.0,23.57965224510319,266,230.75,32.08804850941947,266,261.6666666666667,110.92530929604949,594,0,0.0,0.10207641620357912,0,0,0,0,0,1,208,208,11
2026-07-06,S002,Delhi North,P002,Basmati Rice 5Kg,Staples,2026,7,3,28,320.0,5,0.2,320,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,208,224,216,218,264,162,611,446,216.0,11.313708498984761,224,216.5,6.60807586719967,224,228.0,33.08862558126498,266,229.5,37.376463182061514,271,0,0.0,0.030522290238694592,0,0,0,0,0,1,237,237,12
2026-04-20,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,4,2,17,130.0,4,0.2,130,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,175,627,722,563,637,718,746,769,401.0,319.6122650963195,627,521.75,240.2184769468549,722,591.625,176.9656443655499,722,614.3333333333334,146.69407457409966,722,0,0.0,0.4604091547416306,0,0,0,0,0,1,268,268,1
2026-04-27,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,4,2,18,130.0,4,0.2,130,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,268,175,627,722,681,646,900,598,221.5,65.76093065034893,268,448.0,267.1117119608698,722,545.5,208.69389750815154,722,576.8333333333334,172.95182373520475,722,0,0.0,0.5962314985817819,0,0,0,0,0,1,258,258,2
2026-05-04,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,5,2,19,130.0,4,0.2,130,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,258,268,175,627,609,654,962,586,263.0,7.0710678118654755,268,332.0,201.03565189620804,627,492.625,222.5828497436404,722,544.5,193.85116127398547,722,0,0.0,0.6055290701526475,0,0,0,0,0,1,201,201,3
2026-05-11,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,5,2,20,130.0,4,0.2,130,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,201,258,268,175,719,621,996,603,229.5,40.30508652763321,258,225.5,44.76978147515725,268,441.625,238.2962966560748,722,506.75,213.6824853502377,722,0,0.0,0.19853561541739084,0,0,0,0,0,1,165,165,4
2026-05-18,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,5,2,21,130.0,4,0.2,130,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,165,201,258,268,563,637,858,635,183.0,25.45584412271571,201,223.0,48.641546028061235,268,372.375,226.37386112358467,722,468.75,231.3349107011108,722,0,0.0,0.21812352381137987,0,0,0,0,0,1,158,158,5
2026-05-25,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,5,2,22,130.0,4,0.2,130,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,158,165,201,258,722,681,736,556,161.5,4.949747468305833,165,195.5,45.727453460694704,258,321.75,222.91301955182942,722,428.8333333333333,240.79634297031754,722,0,0.0,0.23390001650534367,0,0,0,0,0,1,213,213,6
2026-06-01,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,6,2,23,130.0,4,0.2,130,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,213,158,165,201,627,609,853,666,185.5,38.890872965260115,213,184.25,26.874709300753377,213,258.125,154.49127344749468,627,389.8333333333333,234.04655066628916,722,0,0.0,0.14586002255030314,0,0,0,0,0,1,198,198,7
2026-06-08,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,6,2,24,130.0,4,0.2,130,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,198,213,158,165,175,719,913,627,205.5,10.606601717798213,213,183.5,26.28687885618983,213,204.5,40.73257734471092,268,355.5833333333333,229.0781757524287,722,0,0.0,0.1432527450296299,0,0,0,0,0,1,198,198,8
2026-06-15,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,6,2,25,130.0,4,0.2,130,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,198,198,213,158,268,563,803,617,198.0,0.0,198,191.75,23.58495283014151,213,207.375,39.13324308418246,268,312.1666666666667,201.67157519696286,722,0,0.0,0.1229984495809286,0,0,0,0,0,1,208,208,9
2026-06-22,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,6,2,26,130.0,4,0.2,130,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,208,198,198,213,258,722,664,521,203.0,7.0710678118654755,208,204.25,7.5,213,199.875,30.694054798934598,258,282.5833333333333,187.0383812499618,722,0,0.0,0.03671970606257182,0,0,0,0,0,1,233,233,10
2026-06-29,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,6,2,27,130.0,4,0.2,130,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,233,208,198,198,201,627,791,637,220.5,17.67766952966369,233,209.25,16.520189667999176,233,196.75,24.598199701836485,233,241.83333333333334,125.86488667205678,627,0,0.0,0.07894953208625875,0,0,0,0,0,1,163,163,11
2026-07-06,S002,Delhi North,P003,Sunflower Oil 1L,Staples,2026,7,3,28,130.0,4,0.2,130,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,163,233,208,198,165,175,756,596,198.0,49.49747468305833,233,200.5,29.011491975882016,233,192.0,27.192435923038808,233,203.16666666666666,35.906022116664836,268,0,0.0,0.14469571985629076,0,0,0,0,0,1,213,213,12
2026-04-20,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,4,2,17,85.0,7,0.15,85,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,115,486,396,408,404,378,567,428,300.5,262.33661582020915,486,351.25,162.47538275074166,486,405.625,124.72591379271819,512,408.0,100.54126244754167,512,0,0.0,0.4625633659449916,0,0,1,0,0,0,209,209,1
2026-04-27,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,4,2,18,85.0,7,0.15,85,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,209,115,486,396,472,409,609,447,162.0,66.46803743153546,209,301.5,169.61623349982355,486,381.25,142.8293187189321,512,393.9166666666667,115.8034842726978,512,0,0.0,0.5625745702727992,0,0,1,0,0,0,284,284,2
2026-05-04,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,5,2,19,85.0,7,0.15,85,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,284,209,115,486,452,442,662,444,246.5,53.033008588991066,284,273.5,157.63777043166613,486,357.75,141.22196308344837,512,383.5,119.87379727332939,512,0,0.0,0.5763721018475102,0,0,1,0,0,0,224,224,3
2026-05-11,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,5,2,20,85.0,7,0.15,85,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,224,284,209,115,512,422,694,376,254.0,42.42640687119285,284,208.0,69.95712972957081,284,329.25,142.48483628593104,512,365.3333333333333,126.53589740991815,512,0,0.0,0.33633235285210794,0,0,1,0,0,0,181,181,4
2026-05-18,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,5,2,21,85.0,7,0.15,85,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,181,224,284,209,408,404,542,345,202.5,30.405591591021544,224,224.5,43.485629810317796,284,287.875,129.28311954775845,486,345.25,135.5300201565556,512,0,0.0,0.1936999092054249,0,0,1,0,0,0,185,185,5
2026-05-25,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,5,2,22,85.0,7,0.15,85,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,185,181,224,284,396,472,655,416,183.0,2.8284271247461903,185,218.5,47.78074926160116,284,260.0,123.59842809911228,486,327.0,141.5126078546296,512,0,0.0,0.2186761969927916,0,0,1,0,0,0,198,198,6
2026-06-01,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,6,2,23,85.0,7,0.15,85,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,198,185,181,224,486,452,562,400,191.5,9.192388155425117,198,197.0,19.407902170679517,224,235.25,111.7289449643965,486,304.1666666666667,138.0525811113836,512,0,0.0,0.09851726940183882,0,0,1,0,0,0,229,229,7
2026-06-08,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,6,2,24,85.0,7,0.15,85,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,229,198,185,181,115,512,436,378,213.5,21.920310216782973,229,198.25,21.746647251166483,229,203.125,48.24176465618621,284,285.5833333333333,131.1816633065719,512,0,0.0,0.10969304989393913,0,0,1,0,0,0,207,207,8
2026-06-15,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,6,2,25,85.0,7,0.15,85,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,207,229,198,185,209,408,467,311,218.0,15.556349186104045,229,204.75,18.518009252256753,229,214.625,32.69310761788004,284,260.1666666666667,111.37719150651444,486,0,0.0,0.09044204718835021,0,0,1,0,0,0,180,180,9
2026-06-22,S002,Delhi North,P004,Colgate Toothpaste,Personal Care,2026,6,2,26,85.0,7,0.15,85,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,180,207,229,198,284,396,515,373,193.5,19.091883092036785,207,203.5,20.37154878746336,229,211.0,34.936677411732056,284,241.16666666666666,102.99764633968658,486,0,0.0,0.10010589035556497,0,0,1,0,0,0,190,190,10
